author_id,time_in_seconds,timestamp,badges,video_offset_time_msec,time_text,author,message
UCbawMWX7oB8j5b6WO3ancBg,51,1597516972649206,,51254,0:51,UmjiWillGrow WithBeef,LATE
UCYROCHXgQYoqYpD2yQLo-nw,51,1597516972710367,,51315,0:51,kacper SZMAL,lol
UCSlYbJquUqRtBMmfuQIOPNA,51,1597516972866098,,51471,0:51,Ender Chicken228,Late!
UCKvIZ4oA58URdRVwYFj-l7g,51,1597516972885903,,51491,0:51,frick central,LATE
UCee7jaejHXwDjgoCmYAMosg,51,1597516972952718,,51558,0:51,LaurasEdward Taylor,Late
UCYjjfmn4RdjSNRiNX-xy0OQ,51,1597516973120529,,51725,0:51,xsilverr,ez
UCShrDikGrixULy6v-Tcxt8A,51,1597516973337284,,51942,0:51,Carter Hanson,hello
UCFlHyMa4hzfaJcNqb7d9GcA,51,1597516973362281,,51967,0:51,Thejuicest Bacon,Late
UCHBkqgPhUZaCL5aV2n0hbHA,52,1597516973488520,,52093,0:52,G G,late
UC9S9g9jpR-yqqqEbJz5bssg,52,1597516973491156,,52096,0:52,Bruh moment Am I right?,Late
UCdCb0JJ6_-CbK_T14VqiftA,52,1597516973583308,,52188,0:52,Alex Radgaming,Late
UCCd_Q5sUVMjSJbZxke3pL_Q,52,1597516973971636,,52606,0:52,D0ggo,Late
UCAh48RYU5MCqbx9vPpZDFPQ,52,1597516974032211,,52666,0:52,Loomsy Nimo,:elbowcough:
UCiMj0KozwV25axv5y-z3fyw,52,1597516974286858,,52921,0:52,GoCrafterGo,late
UCtOZQMHRyHiOTznqUq_wk1Q,53,1597516974456030,,53090,0:53,Elizabeth L,LATE
UC3UG-Qy7AzYU_SZvHH9UTPg,53,1597516974487503,,53122,0:53,codenameMILK,Ooooh dreeeeaaaam
UCvyO2c4-eGGy9lxRkcFyQAA,53,1597516974634351,,53268,0:53,DragoLonk,Pog
UCutywXRhoe9QPtZrH0I2IVg,53,1597516974683292,,53317,0:53,pig1111q,tecno
UCa91wyK-HjP87LGO7vurVFQ,53,1597516974698528,,53333,0:53,RURF,early
UCwjgtJDdSFe2hxV4yqR2YLA,53,1597516974812942,,53447,0:53,Ashley Solis-Garcia,LETS GO
UCESr4zDNuKFBblTL4jwYM1A,53,1597516974905485,,53540,0:53,fatamo,LATE
UCVC6GnI8yBqHtWOAddoFtYg,53,1597516975133193,,53767,0:53,Hugo Hoekstra,late
UCdSPzGfHJ-Oo27ofHnftA9w,53,1597516975143376,,53777,0:53,Xatus,Late
UCGTKwZZIaEhPNV5y1i2HRVA,53,1597516975151245,,53785,0:53,Railgun-,LATE
UCpxFCV1G_dwAKJz7sLqR0Pg,53,1597516975280776,,53915,0:53,Talan Pearson,LATE
UCfe5gxnI7fhrWenEfDHBX7A,54,1597516975635165,,54269,0:54,Mutarbo,EARLY
UC5Ch5x429E8sMHJ6l3FAtVQ,54,1597516975785286,,54414,0:54,Blazeplayz god,YO
UCwmrWf46N2jCzrsrhqA4_qQ,54,1597516975857506,,54486,0:54,InfernoManPlayz,hallo
UC_CDzIXYrAdMWUvhDMawMBg,54,1597516975921314,,54550,0:54,Nathaniel Flynn,early
UCP9iGzQTXgMVVeHcH_3OZzg,54,1597516976086962,,54715,0:54,Wouter de Bruin,Early
UCalOoZdxXL0vSzVi5npeN9w,54,1597516976089969,,54718,0:54,Leland Carpenter,early
UCdMJz3zTlFcfQu8b0go53Pg,55,1597516976394118,,55022,0:55,HentaiAddict,late
UCk9Cb0BBL83vOIAxj3qK0CA,55,1597516976414435,,55043,0:55,Jett Pennington,LATE!
UCsBIEsXEG5k3PNRwBRxAX7Q,55,1597516976946590,,55575,0:55,NullBlade,late
UCuyhWgp07azseYL-WSMfwtQ,55,1597516977365340,,55994,0:55,Nathan Knudson 2025,EARLY
UClCm_c_hySHpJGVL1Qznulg,56,1597516977378080,,56006,0:56,Carl Kellen,Techno
UCsVP8ngtz7Qj3UHHgfbN5JA,56,1597516977743638,,56354,0:56,Power Clan,THANK U
UC6-r9yMhcLYehYiYb9_MWWw,56,1597516977754515,,56365,0:56,ilikemeself,Deea
UCL8WuSB_rKr3HCqe_EtToYw,56,1597516978095833,,56707,0:56,AMachine44,EARLY
UCxDtlSISlIrxU6ueYbLt0_w,56,1597516978191445,,56802,0:56,EC Gaming,EARLY
UC4CM7WPb9J9gkppw7C_e45Q,57,1597516978568693,,57179,0:57,DALBlackRose,Drechno
UCIViBdw0zAE1uEUZrl7G-2Q,57,1597516978726805,,57338,0:57,Norwich Are the best,LATE
UCcqqh3s9BcYdRwtpUSvdXaw,57,1597516978948962,,57560,0:57,Henry Weinerth,Texhni
UC-cJkabfD1BxK5f3p389eZg,57,1597516978978795,,57590,0:57,Ingrid Vance,EARLY
UCK2uaWOT0lYjuRADllAm4Ag,57,1597516979373299,,57984,0:57,TentacleBoi,EARLY EARLY EARLY EARLY
UCZtu4v4rfpY5COTAg3sTXvQ,58,1597516979476707,,58087,0:58,TTrollkoo 1157,Spam late
UCUDsdGq4Q7E7W0mNJ5GYXhA,58,1597516979796511,,58333,0:58,Tirimor Greyshield,This is going to be a bloodbath.
UCPPoXehZNehCItwQmSr1iHw,58,1597516980114959,,58652,0:58,Mr_Dirt,LATE
UCaz7iRoeoXNbq7bmzFhp3_w,58,1597516980246177,,58783,0:58,Secretive,Heyyyyy
UCtP4-dWHp4qfLMvdtwbAbsQ,59,1597516980774983,,59312,0:59,DacianEmpire,TECHNOOO PLEAAE NOTICE MEEEEEEEEEEEEEEEE
UCi9EZ23xV0VrvMNf-u0aHOg,59,1597516981039408,,59576,0:59,"Hi, it’s Zane",LATE
UCmjme_x50slMZn6cy33Mmcg,59,1597516981041743,,59579,0:59,DD767,Late
UCMhPLUSdnQyX5d368D61RxQ,59,1597516981070746,,59608,0:59,Hacker Killer,LATE
UCMFMizgJa943zfTGummaJgg,59,1597516981214861,,59752,0:59,Rica Mae Cruz,LATE
UCCvwY2SCZKReaK65BuDFnoA,59,1597516981220616,,59757,0:59,Bo Bo,Yesssssyes
UC1YNyF8PbGjxe5d7yUfx3NA,60,1597516981606036,,60143,1:00,Fox trot,EARLY
UCFgLdMqzom3RwbUfAE_YAOw,60,1597516981927108,,60545,1:00,Big Boy,Early
UCY7YQqD0wuMIgVSVqdK6tHA,60,1597516982002806,,60620,1:00,Just Chilling,POG
UC5VoPOoH7AvhG0Jd7uGUMLA,60,1597516982078683,,60696,1:00,Siempre Fi JRE,we just jumped+ 5000
UCGQoAoZoyJO74pZu9XhoI7A,61,1597516982581428,,61199,1:01,Pikachu Chicken,OMGGGG POGGERS IN THE CHT BOISSS
UCZ_02Z_BSGLSrwq5E1PFrkQ,61,1597516982587718,,61205,1:01,Colin Popcorn,Dream team
UCU3gvDKo8a_aleIo4q25-oA,61,1597516982671598,New member,61289,1:01,Acoustic Trident,late
UCU5mrX0ecN1F9q3x3QjC-uA,61,1597516982830962,,61448,1:01,Hawaiian Ping,SPAM EARLY
UC6wEoNyNFVQsvpLcpBd7sEg,61,1597516982834202,,61452,1:01,jack raines,Late
UCxSjY3bqh84-Q3bWoO0owkA,61,1597516982881835,,61499,1:01,Leycree,EARLY 😡
UCbtsWnwo8lTue68lOC3qUNQ,61,1597516983000705,,61618,1:01,thedog man,LATE
UC-FnRsBDi0RhItHDwXqNLqQ,61,1597516983316878,Member (10 months),61934,1:01,Kate Walker,Late
UCKWjOlGZSmKtk5VyVtQlcOQ,62,1597516983406330,,62024,1:02,Blu Blu,Early
UCTIRo4qf9M1rqPwer_LrFeA,62,1597516983825892,,62462,1:02,R,dreamblade
UCwDWRfKilLmaysRXBhhKLIA,62,1597516983907071,,62543,1:02,Antking5007,Wut
UC3xKdD3_HG-6_32jgCcygcQ,62,1597516984004483,,62641,1:02,1WithTheDragon,LATE
UCAf7fG516GBJOzWoWxjtoOQ,62,1597516984237931,,62874,1:02,Fridge Man,late
UCNWPU30Aj5FqO2WI4OBhZ7A,62,1597516984335460,,62972,1:02,photo.,LATE
UCbcKqgnPM3g2XjU7YW9E3_Q,63,1597516984363706,,63000,1:03,Yetus Metus,Late
UC4TU7NfKqPIO2YRjAqHJYlw,63,1597516984514170,,63150,1:03,SirDannerz,late
UCYJh5jVPYjUOAc7jbimdZWg,63,1597516985121783,,63758,1:03,Ricky Drew,Late
UCeGQwMbiXkPnbQNeTB5QO0g,63,1597516985349487,,63986,1:03,stewylove,late
UCOaXjGo5AJscnodwUYd5lWQ,64,1597516985382594,,64019,1:04,Tony Banan,early
UCDVKbjEuoz2zUjCBfzai7Bw,64,1597516985456199,,64092,1:04,Nathan Pendergrast,LAAAATE
UCXXXWutjCliPBBc2UqFDuhg,64,1597516985480370,,64117,1:04,Sper cy,late
UC9biwD2iR3oMppVznC8oYJw,64,1597516985836693,,64494,1:04,Heck,I LOVE YOU TECHNOBLADEEE I LOVEEE YOUU
UCxseen4X_YkWftRvoCMD1CA,64,1597516985984770,,64642,1:04,Dom the Bomb,Earrllyyyy
UCFmSJ52LBVWGLoF1DgMHDGQ,64,1597516986315096,,64973,1:04,Rodrigo Dornelles,late
UC-os_AnZ9hWZmxdP7EUKdpg,65,1597516986360742,,65018,1:05,nick huynh,Late
UCmWTP1FZiwvUydri4spxHXQ,65,1597516986429757,,65087,1:05,Ninjapilot10,LATE
UCk-URBudC0jKtvIGP8CESUQ,65,1597516986603773,,65261,1:05,Wiro,️ TECHNO SUPPORT❤💚️ DREAM BIG💚
UCoysyv6RnxU1Zi3boS6lqWg,65,1597516986684475,,65342,1:05,Spud Matix,shoosh
UCmVJv-N2Qa3v5mn5iF-iEwA,65,1597516986746892,,65404,1:05,Diih,Sup techno
UCBrPk-pLye78X_wtkJtKzkA,65,1597516986842537,,65500,1:05,"100,000 subscribers with no Vids",Late
UCdEWbWOML_Lj9Oxt_Lq_4kA,65,1597516986905716,,65563,1:05,Samuel Fuller,LATE
UCurSby4KfaAJX-VpzVzZXFA,65,1597516987013236,,65671,1:05,Adler Goehring,Early
UCkxMCwWdx2i5KoqmRjUX7SQ,65,1597516987021613,,65679,1:05,CBYRD,LATE
UCCKSIlwo_uT4sD3dXbfDs9g,65,1597516987025555,,65683,1:05,Cheesbjrger,WITH DREAM OMGGG
UCWt1KucgwD-MqkyfzXz_-Ig,65,1597516987094485,,65752,1:05,Acid_Trap21,EARLY
UCaLFNEKBB671imvFmYKtFxA,65,1597516987284522,,65942,1:05,Greek,Late
UCe00-Gs8Xp0GQ1o4mKOG7Mg,66,1597516987512100,,66170,1:06,Daniel LOPEZ,Less gooo
UCiOldWjFYZYVrc4Qxo9ZnyQ,66,1597516987665153,,66323,1:06,Deni Mozh,EARLY
UCwl1bQPIZSFVSwYQ4nQsOoA,66,1597516987908848,,66598,1:06,cantankerous,POG
UC1UtkTXHotr_fI1xDakpdCA,66,1597516987923054,,66612,1:06,Jake The Reaper,LATE
UC22fblozLVN-CBtZ5jJpPDg,66,1597516987956631,,66646,1:06,Mason Hong,late
UC1RpsEknCAx42yWArhox97g,66,1597516988246689,,66936,1:06,The Yeetanator,Late
UCo_vuBUpT88zZh6N1B7UWLg,67,1597516988351080,,67040,1:07,Cakesismyjam 321,Mr Beast challenge
UCWtvbh5uMBkUxqxuywTmFhw,67,1597516988536116,,67225,1:07,dyslike B0t,EYYYYYYYYYYYYYY TECHNO
UC7ptBLQaEzSGpVlNUfTBQsA,67,1597516988901835,,67591,1:07,William Varda,LATE
UCQ5iecio2GXSwCbEf39KKAg,68,1597516989507117,,68196,1:08,Funnygirls CZ,LATEEE
UCoENCKvKG42O_pivT2gg7Bw,68,1597516989845997,,68535,1:08,Harry Taylor,late
UCxMFuIsUf_SAVgU7WMVt3_Q,68,1597516990034047,,68685,1:08,El Niño,Late
UCSpkpo5E83nkWueV9D4I9VQ,68,1597516990107704,,68759,1:08,Something Something,Early
UCfVkwRjGnHor70hYLos4L7g,68,1597516990131183,,68782,1:08,Valguth Csongor,early
UCdczoXd1xKVYmEZklAh2qdQ,69,1597516990392682,,69044,1:09,Y tho,LMAOOO
UCx8sWOW0x5rSp2ln0nN--Hg,69,1597516990452382,,69104,1:09,SonOfLostkin,POG
UC9m6phbQD87omUVCmRGAL2g,69,1597516990515948,,69167,1:09,Yessurr,dreamblade!!!!
UCL5HKjbzRvXrkI8vNdkS7hA,69,1597516990530558,,69182,1:09,Minecraft Person,EARLY
UCUzZhM0b24GQn4V8Ml8TRLg,69,1597516990593451,,69245,1:09,Freaking Genius,💞💞💞💞
UCfhneD4h2v231hWEyQ4DpXA,69,1597516990621453,,69273,1:09,Fred Hutchings,late
UCvTA11SNsD7rlci4cIi0Iyw,69,1597516990761571,,69413,1:09,entity x,late
UCrF9j3Cc9vJ1drKU1BpvG-Q,69,1597516991259712,,69911,1:09,Wolfie4994,Late
UCj3JhxXkr7LsryBe69qhx9g,70,1597516991685543,,70337,1:10,thesmellybanana 50,Early
UCQJQRSSP5L1FFpz7mD450og,70,1597516991747285,,70398,1:10,Gabe Animates,henlo this is my first stream
UCG6GPpxFizl7p_HTr96eo4w,70,1597516991901207,,70522,1:10,Orenvig,TECHNO AND DREAM OMG THEY WILL DESTROY EVERYONE
UC0mFr_47FrpfVBxX_6YWCIg,70,1597516991884866,,70536,1:10,Emilio Chavez,LATE
UC-DLTGuX98vG8VTdIMzoFUg,70,1597516991926379,,70547,1:10,Mole Gang,LATE
UCr6Xc1AnK7_dsc70NdvI06Q,70,1597516992093396,,70714,1:10,Sasnakk,LATE
UCMUnJu6Nn6JrGQvvkHf80sQ,70,1597516992297815,,70919,1:10,Aeneas Schofield,late
UCMjFRyvSPeVIEghN7OBlvJg,70,1597516992320097,,70941,1:10,DS Flit,late
UCTllhEqkFE_hSigzxIuykzg,71,1597516992484929,,71106,1:11,BleachyVibx,gday to you all
UCchJe98ZEv7Y-3kRvGP1cjA,71,1597516992525997,,71147,1:11,Aksu15,THE DREAM TEAM POGGERS
UClnydCVS7e5wES3NBcbzrOw,71,1597516992567164,,71188,1:11,Shadow,papap
UCHEGkT4YiEUJXbiTDS7DsaA,71,1597516992755858,,71377,1:11,Robot,I like bacon
UClhAq7pVmgCM7KVdHhgwkNw,71,1597516993226836,,71848,1:11,Murmel Grumpf,Late
UCJf5PC_rQsiA0bv6LbIE5vQ,71,1597516993239150,,71860,1:11,CommanderXander,pog squad!
UCxObbAVIz12Ul_NFY_EN85Q,71,1597516993275888,,71897,1:11,strawberry smint guy,first
UCNOHuvSpKWfP84V4nBr_nlw,71,1597516993347610,,71969,1:11,Sean Reyes,late
UC5ZFNlUt8fO0X-Smb4kGf4A,72,1597516993528938,,72150,1:12,Joan Piñol,LATE
UCqEddcyaUI0TUelQK_ro5SQ,72,1597516993681517,,72303,1:12,inVince-ible,latte
UC-Gkwhe6g49BgMX1VxUHyHQ,72,1597516994077229,,72732,1:12,Hotdog Shober,HE’S TOO EARLY
UCnd38x_LU-Ba2Ys3KdhiWNg,72,1597516994139311,,72794,1:12,Zenon64,LATE
UCfX3EEhnzc7U-KVR9DY6N1A,72,1597516994156284,,72811,1:12,Alex Esquibel,Early
UC5C0TG6muVHDikwq7xiXy3w,72,1597516994156850,,72811,1:12,Quentry,late
UCYouKtYZYwiPfpwmX9LJ6CA,72,1597516994219248,,72874,1:12,Patricia Anne,MY HEART SKIPPED A BEAT WAIT
UCZflM1b6ciPqjjXb5svfzBQ,73,1597516994397280,,73052,1:13,Hayden Ainslie,dream and techno on one team how is that fair lol scuffed
UCPJFnUcOqE1o8GnugNGtq9w,74,1597516995368244,,74023,1:14,Brenon Hanson,EARLY
UC4zv_YNJ-8TCSar4nA5N-8w,74,1597516995462292,,74117,1:14,Maria Chiara,Late
UCGLHwN3fCUvLwP5D1EWmS1A,74,1597516995462768,,74117,1:14,LordHeadAss,💚DREAMTECHNO❤
UCkovBQHHD8LvBEJFXq7GNww,74,1597516995605993,,74260,1:14,Targo Ring,LATE LATE LATE
UCj9tZblFG3w-QNKyh4VqGrQ,74,1597516995808233,,74463,1:14,Antony,late
UCIBURtP6Cs8lmBce59WCnyA,74,1597516995918399,,74573,1:14,Ryan Mui,yaaaaaaasssss
UCW0dnYf3LOEZqTPjZxjpd0g,74,1597516996113092,,74747,1:14,odin haugsbø,early
UCf2WjvdAYJ_w8qva6B54-3Q,74,1597516996249019,,74883,1:14,CherryBerry Studios,oooooooooooooo
UCRE1ZVkKo5pLLv842k9HFEg,75,1597516996447726,,75082,1:15,_Frick_ Head_,BABABOEY
UCESrv5tdrJf1wyAFtOp2fNg,75,1597516996833675,,75468,1:15,Tanmay Joshi,@The Happy Turtle truw
UCwyvCjUXIPJl_IdrC9tzPfQ,75,1597516997334523,,75969,1:15,Coler 7655,Blood for blood god
UCH_QyX6kVoh3-ChCXgweArA,75,1597516997349520,,75984,1:15,Atahan Sever,late
UChxwF8ElgK1VJ4XtXLJX5JQ,76,1597516997515075,,76149,1:16,*angry duck noises*,EARLY
UCpP_AEQJAtt8WsHqFfFlTyA,76,1597516997808279,,76443,1:16,V_Low Key,❤ TECHNODREAM SUPPORT 💚
UCF1vInSgI6q5_bkC9IHY8zg,76,1597516997884819,,76519,1:16,u made god angry,Hi Techno
UCaUC60ebCgNDeUQycwoFH2A,76,1597516997943820,,76578,1:16,RyderMac101,Late
UCww77qExHO0QHeEsZW8hVcQ,76,1597516997994303,,76629,1:16,Alexander Salling Røber,Late
UC-K7IS0Jatz15Oy7Rc9qOnQ,76,1597516998230822,,76889,1:16,Alex 3478 Vase,Late
UCachSXXqLcEzAr-Twd94wNQ,76,1597516998340316,,76998,1:16,Tweemite,sup techno
UCPZzbpRm7KiLAnr6QYOX-PQ,77,1597516998584111,,77242,1:17,Benjamin Gill,Late
UCsMzeIJGlEEak-IDFGUQdXw,77,1597516998680751,,77339,1:17,azxlu,Late
UCVXJjKG3gp9pQpfFSImw_CQ,77,1597516998812238,,77470,1:17,T.K.A. Animations,LATE
UCGG0yDGm05l0fn4hUNPD8lA,77,1597516999066958,,77725,1:17,Shadowguy128,YEEEEE HELLO TECHNO
UCxIajqTWrGpx-rgaMOIGeLg,78,1597516999367323,,78025,1:18,Jonathan Azbell,Late
UCJAFV5eBTd4LNIthZ29Vurg,78,1597516999387948,,78046,1:18,RealToastyBread,techno michealmcchill and burren support
UCBxS5XQPwWKk7Jrpj3d1ScQ,78,1597516999552730,,78211,1:18,ChromaKeyMinor,"Hello, Technoblade."
UC2-TsB6m3pUQKleS11jTiQg,78,1597516999612251,,78270,1:18,黃金色的熊熊軟糖,Hi！！！
UCB0iaiGdWgx6gXA7iHyu6JA,78,1597516999973312,,78631,1:18,That chip you found on your bed from 3 years ago,MY FIRST STREAM ON YOUR CHANNEL 😄
UC-3_ZBqFRzQVOXivCTdsNBQ,78,1597517000021150,,78679,1:18,President of the United Crackheads,Late
UCq_ldo_dd19V9FyrO7KuaFA,78,1597517000259036,,78894,1:18,bctsct,LAAAAAAAAAAATE
UCBoCiLY0_rOtwwIsU-OYO_Q,79,1597517000515791,,79151,1:19,Cam ;P,LATE
UCoIHmCqu2_1HTEITnFAvRQw,79,1597517000998131,,79633,1:19,John Kincaid,Late
UC6QgAieJjoV6WEYb_R5n7OQ,79,1597517001126993,,79762,1:19,Zakboy 0304,Lag
UCCNO75M2Vaa5g0bzPg0fTfg,80,1597517001587820,,80223,1:20,Phong Luu,late
UCVRZbLjp-juWf6QEsWfdXUQ,80,1597517001662900,,80298,1:20,Prisha,WOOOOOOOOO
UCcGqpjW0CII3qvvZur2Jdyg,80,1597517001945244,,80580,1:20,Jones Bbq,late
UCIoifMG8CoZPLfSXezbnqiw,80,1597517001953453,,80588,1:20,Paulo Andre Gonzalez Quijano,YOU SHALL WIN
UCeQjuVJB2HcTTAwoDtvP6nQ,80,1597517001978382,,80613,1:20,Frazzle Mc Daz,LATE
UCkRGkQilgQQQ12Cr0J3ZxZQ,80,1597517002306618,,80920,1:20,michaelio v r o o m,lateee
UCqmoxXBXAOBYauqyUxRJbkQ,81,1597517002576254,,81190,1:21,cookie,HI
UC3MNPZWrqVZXIqxqXfq466A,81,1597517002737036,,81351,1:21,Troy Gaming,LATE
UCgvytJslqc6GZotftsR3UUg,81,1597517002877914,,81492,1:21,FlckLaMo Moon,LATE
UCAu7AIVSZxi3uJEIKWI85mQ,81,1597517003107213,,81721,1:21,Shipra Yadav,technoplain
UCDBIewDeqr0xoGVTKosZqNQ,81,1597517003327510,,81941,1:21,Heh,POG
UCD_QyGQ7H_TqUOi_BAGT2Ew,81,1597517003367793,,81981,1:21,Joe gaming,hi I am new
UCS7EgVIC38jC-Rzm315VNUw,82,1597517003609612,,82223,1:22,Nif Yeh,EARLY
UCLiwcxrpzSXBxjhKDlSKlkg,82,1597517003870113,,82484,1:22,Reagan Renner,Dream team
UCXeFWM6STB43uO50TLE_-EQ,82,1597517003954128,,82568,1:22,Steak Pizza Lover,Late
UCm8z0_yN4ypxijDZocCjoMw,82,1597517004103917,,82731,1:22,Shmoop Snoop,I’m gaming potatoes on skyblock
UCfopWjrYX8MZ1wZEBfnoQAg,82,1597517004126151,,82753,1:22,Lazaro Rodriguez,early
UC3kh9uLspkHXzgtUto2p4Qw,82,1597517004262956,,82890,1:22,Daniel Shanchez,Early
UCWcN9xlqJndUzawvEzRP3ag,83,1597517004623614,,83250,1:23,Sammi.3x3,Early uwu
UCa2nzPkLggMX2tjkRfu8Nxw,83,1597517004930972,,83558,1:23,Jake DN,Too early
UCWQofoYQCM1895ae6-EJ5mQ,83,1597517005019412,,83646,1:23,Mr. Lemon,late
UC520mGGCmXJ6u7EIMLCck8w,83,1597517005234733,,83862,1:23,Akatosh,LATE
UCukFt-gTFhwXPH64fTNh-qg,83,1597517005319476,,83946,1:23,Richard gaming Game,Late
UCG9DRwlmrdNo009BBGfO1lA,83,1597517005353855,,83981,1:23,trance Clan,still late in Australia hahs
UC45ScLgCsoTtaYdFlEllc7Q,84,1597517005922238,,84549,1:24,davn,AUYYYYYYY
UCR2FmPj2uh6Vghl994a6Jlw,84,1597517006140539,,84739,1:24,Alex W,TECHNOBUUUU
UCv_pAF3ihxOaKHMjUG9lJtg,84,1597517006141915,,84741,1:24,AimMinatti,thiccblade
UCLEk8qPYutmyUrN_kst2KwA,84,1597517006238472,,84837,1:24,Jovan Jovanovic,LATE LATE LATE LATE LATE
UCFb6K0FrmNYgp_wnfWjWUHQ,85,1597517006582318,,85181,1:25,Christian R.,technolate
UCUQgoZoweZRybt_P4k9r1Cg,85,1597517006762150,,85361,1:25,Ivelin Tsonev,L
UCYePW9Fvq5GJEzhv8j-Nc7A,85,1597517006802412,,85401,1:25,Dylan Fang,technoplane
UC8178JglOPE9RyPC__zQTew,85,1597517007049857,,85648,1:25,Paul Bejanaru,what is chat lol
UCCq0m8927ZWrWlbQB62sQMw,85,1597517007074086,,85673,1:25,Jenit,LATE
UCx1SHLjm6B5tc78ewnTzjTg,85,1597517007152902,,85751,1:25,ARELY & LALO,why did it have be today
UCApdxWD31SokaTfSTlj64jQ,85,1597517007295339,,85894,1:25,Eric Russell,LATE
UCN9s4SSgJzjxMUlzECiFMBg,86,1597517007485333,,86084,1:26,Hilson Guy,LATE
UC06bn09l9xCVo0bKklqEymg,86,1597517007517136,,86116,1:26,Joshua West,LATE
UCAGH6oWjej5JlQPFUmkInDw,86,1597517007784525,,86383,1:26,Negus_ Gamer2007,Early
UC47wSubRNMS8VySkA4ZX-qw,86,1597517007827526,,86426,1:26,Beckett Thomson,late
UCWs4G-j4XMPEtvjOuR771jg,86,1597517008294507,,86910,1:26,Lance Schneider,Late
UCQglC_rx7uGMiQa7stl4auw,86,1597517008359341,,86975,1:26,Mind player,early
UCXcfPDJmT6t0My_7sB75kMA,86,1597517008371748,,86987,1:26,mean Mug,late
UC-Qht7knxCgPW3Ij4wGCn0A,87,1597517008603237,,87219,1:27,Ink Sans,hi
UCxyE6HkKwTC9aHMD5GKc1Qg,87,1597517008705324,,87321,1:27,Silxnce0,late
UCdk19Vs0lwg7-Q06aovbQCw,87,1597517008843276,,87459,1:27,Fire emblem fan13,Early
UCbzXbreDRe3SCzaebybuqZg,87,1597517008987083,,87603,1:27,PyonMu_D,I'M EARLY-
UCcIDXWQ3igEWNwHyM_FOZPA,87,1597517009156233,,87772,1:27,Mihai Draguța,Realy
UCQPkpRCmetZDXf21F_-uyow,87,1597517009282941,,87898,1:27,A person,"started early, huh"
UCsIOM-z5WBy1TfNn9EAaWHg,88,1597517009861915,,88477,1:28,Error,TECHNOOOOOOOOOOO
UCtK7lepy8QkAPSsbqRYiffQ,88,1597517009866915,,88482,1:28,Chris Pavia,LATE
UCZAvaSl2vUGP3oLEXCWAP-Q,89,1597517010348206,,89033,1:29,FlashBang,Late
UCBEOdlHzi3J6YSz_s0stChQ,89,1597517010942967,,89628,1:29,MMD,TOO EARLY
UCbkb_PCMdXJiUQKzd0-uo3w,89,1597517010969687,,89655,1:29,Maffy321,techno blade ur bad
UCMhPLUSdnQyX5d368D61RxQ,89,1597517011052646,,89738,1:29,Hacker Killer,Late
UCAfoUHYwdGuXrkoZDZgfnlQ,90,1597517011472396,,90158,1:30,Aiden Herrera,Just here before dream streams don’t mind me
UCDbhGCEs4LtaIEMmbv6hjeg,90,1597517011568045,,90253,1:30,Maisy Richards,late
UCvOYN06tVo2JCWxArjtLIfA,90,1597517011865333,,90551,1:30,The Official GRINDER,Late
UCsqqE_0z4gcVsr0hb4p2HZA,90,1597517011944016,,90629,1:30,Abby F,LATE
UCglokgiD8HKMfYWeGOtVJOg,90,1597517011969383,,90655,1:30,Alex4Chaos,late
UCz_XisVJa_MVXWGC3jA8yqA,90,1597517012211025,,90896,1:30,M8 1091,early
UCgK1zFx5JUYzrrpuaD9krpA,91,1597517012560770,,91207,1:31,pancaker,LATE
UCxPNHT4y9XsUSZjZ0CMAjTg,91,1597517012699491,,91345,1:31,Techno the god,When is bannerlord
UC7meaKMfOSpLocSnbWdbszQ,91,1597517013108988,,91755,1:31,Yarito,LATE AAA
UCT7MuM_6DNZ-fzgKpOrZ5RA,91,1597517013117088,,91763,1:31,v78designer,LATE
UCUfiRkTJ3yCP2cq-B7TIXVg,92,1597517013384546,,92030,1:32,Rachel,HI <33
UC2aZdf3qz_dMopP9_DBJQfA,92,1597517013889441,,92535,1:32,Shakazar,late
UCBKqXFANHHgrSZdkmCiCCpw,92,1597517014146160,,92792,1:32,Esko,play your boss music
UCEVdyR_ES1HT3yAMhEzLQsA,93,1597517015052235,,93684,1:33,Aadit Naik,eatly
UCkKBl0wR6DyKOVIqcdJsQTA,94,1597517015656264,,94288,1:34,Reise,late
UCd9O1U2HhsgBx8z_gYc-thQ,94,1597517015676718,,94309,1:34,Joyte,LATE
UCtHVTCjRXcttV_CGWdPzFgA,94,1597517015737350,,94369,1:34,William Xu,DREAAAM EWW
UCIxqxdWqIW_7SaM3xpCDBEQ,94,1597517015872857,,94505,1:34,Stardust3200,Hes back!
UC8tQT3eZd_qFuHqgllyUy6A,94,1597517016264628,,94897,1:34,HalfNoob,@AlaaXCraft
UC-h85MAleFSr4n3IjeipstA,95,1597517016429163,,95086,1:35,AaronMcBuilder,REEEEEEEEEEEEEEEEEEEE
UC_K4_7JIj1JtBngcczjA3jQ,95,1597517016584732,,95241,1:35,Yes I am A R I,"I’m watching Dream, Techno, and BBH on three devices 😤💅"
UC53Ru2ivaO76evbGrDn0wrw,95,1597517016769644,,95426,1:35,Gery 123,Late
UCSDgHlDXsX52C3JMdc5HyZw,95,1597517017095850,,95752,1:35,Awesome delta8,late
UCQmZwRwqlMuEIKDzKUwY9sA,95,1597517017295497,,95952,1:35,Speakamumbo Gaming,im late im sad
UCAGH6oWjej5JlQPFUmkInDw,96,1597517017499472,,96156,1:36,Negus_ Gamer2007,Late
