author,author_id,badges,message,time_in_seconds,time_text,timestamp,video_offset_time_msec
Internet Critic,UCxCbkuwFnV-wN68CCHNyOkA,,7 month? I thought road to Mars takes 4 months and one month for aerocapture and landing,377,6:17,1596107278771250,377392
Ada Murray,UChbsAFwbHqAAhllGpZqKjKQ,,Go NASA!,377,6:17,1596107278864034,377485
BettaTEC,UCygE67qrE-XqocpuSVrBueA,,USA!!,377,6:17,1596107279027987,377649
skywalker,UConkxlhWTDmenUIi4wkK4vw,,when is nasa going to send humans to mars,377,6:17,1596107279299182,377920
Aston _harimurti25?,UCAZ8fCBbKL66XenJFe_ZsbA,,WOAAHHH,377,6:17,1596107279359546,377980
NASA,UCLA_DiR1FfKNvjuUpBHmylQ,"Verified, Owner",Good Morning thank you for joining us today!,378,6:18,1596107279397159,378018
Jashandeep Singh,UC1RsJJRhmGCkXJq648U69Pw,,who is from 2TL Lord's mobile?,378,6:18,1596107280190690,378811
emotions no,UCVyFtwsjIRidWdWc12Lfk4Q,,i cant wait kajanannan,378,6:18,1596107280232570,378853
Gordon,UCtY4UMFfun8PBCeJ2k_SFkw,,:stayhome:,378,6:18,1596107280253184,378874
Samuel Irwin,UCShUEhMwW9KxfLsl8Fura0A,,"Cant wait , Good Luck !!!!!!!!!!!!!!!!!!",379,6:19,1596107280419916,379040
NHF SCIENCE LAB,UCVFyDmxciNRtFdDw-WR4xKw,,best of luck,379,6:19,1596107280628931,379249
Priyanshi Yadav,UCGuGu48Q4zZ3b3fTM9E0riQ,,hello from India,379,6:19,1596107281362726,379983
Daiby Espinal,UCsTK4x2U_d1zRxGBIaApD5A,,arriba ATI,380,6:20,1596107281459270,380080
Fede Salgado,UCO8BjOejRDp57Z06tfuzLtg,,hi,380,6:20,1596107281981190,380602
Adrien I,UCpZAX7g3TaHmJ_yWdu_0cFg,,Who takes him ticket for Mars ?,380,6:20,1596107282120992,380742
Sukriti Bajracharya,UChlAYYC6agE_mgEkuI5UVew,,finally!!,381,6:21,1596107282536382,381157
Marvin jerrick,UCRb6pINZF5OZ3jYCHU1WfMA,,im ready!!,381,6:21,1596107282554202,381175
Keidu,UCmp_MBPUs86caoRfsB9YISQ,,DII WHERE ARE YOU?,382,6:22,1596107285137001,382332
Gonzalo F S,UC6MBpHGn1sglXh3iV9ngS7Q,,-12? isnt it at X:50?,382,6:22,1596107285446890,382642
Shengqian Zhang,UCFd1wK6BCHRahf0v1G1SmiQ,,best wishes with my name,382,6:22,1596107285567290,382762
sina khalaji zade,UC53uhTDRYVXlWCbIMAukv4A,,good luck,382,6:22,1596107285660544,382855
QBit186,UCtefg45D8ZFrSwAJOH-YS8g,,"good luck from UK, the world's most dysfunctional space program",383,6:23,1596107286048822,383243
Siemon Abarquez,UCv7o-dly7-LVMMLleXN3lJg,,bad internet!,383,6:23,1596107286155495,383350
Surbhi Saini,UCOaPdHZw2-n1SyRAAnhHLLg,,Indian!!,383,6:23,1596107286179904,383375
Haily Ansao,UC0dZRsBE5A-yTYlqR_QjP5g,,penge skin lods,383,6:23,1596107286361303,383556
Jordan,UCFg-7ZHe9CgAWB6fd9A-LhA,,yo,383,6:23,1596107286466914,383662
ᴏxʏɢᴇɴ,UCEe7U3nWrE6mUFgePKnANbQ,,HELLO FROM MARS,384,6:24,1596107287392331,384587
Solo Penguin,UCA86Pj8jSDKKfBv4I2b7jdQ,,MALAYALIKALEE ITHILE ITHILE,384,6:24,1596107287407247,384602
Nela Kazdova,UCPGUaDdkz0SQHOdecPWAOWg,,omg😍🚀,385,6:25,1596107288086980,385282
Aldz Jervin Reyes,UCL2GwbJMeCOWLvXsUFPKZUA,,yey,385,6:25,1596107288436853,385632
احسان ضیایی,UCp81O_Wr6xKgJYaas7CFXgw,,پرتاب کاوشگر استقامت,386,6:26,1596107289296454,386975
متین پرهیزکار,UC4d_r0eCK0ZkacITfj97DVg,,سلام,387,6:27,1596107289654256,387333
Jenie Salavaria,UCxlQd9ITbGbith6dLylBhHw,,My network don't cooperate!!!!,387,6:27,1596107289955307,387634
Blako169,UCPGscBqMUP-o1CKQNa9ScIA,,is this un manned right haha jk,387,6:27,1596107289967346,387646
Taufeeq Riyaz,UCXEMbJFjFc6fCXo1i40hJkg,,I've got my boarding pass with me !!!!:elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough:,388,6:28,1596107290544464,388223
Rislo,UCnFhUnE7N7HNASUGN8s2gzA,,Yay,388,6:28,1596107290753165,388432
Zak Sullivan,UCdBssQFoCURhRyJu_aFRcDA,,hello from the upside down land,388,6:28,1596107290784422,388463
telehez,UCCSJpEciVre6nhsEh8jMgfw,,HI FROM LEPE,388,6:28,1596107291014879,388694
Edimilson Alves,UCYlW85u8ib7pAmM6cdecoyQ,,Brasil....Edimilson Alves Pinto,388,6:28,1596107291028889,388708
Pawcio,UChgUdsc_asMUd-1hdWHWLRw,,hi from poland,389,6:29,1596107291409537,389088
Francesco Focher,UCsHvKLcWHPxOFtz6A4rDA2Q,,Daje ragaaaaaa 🚀,389,6:29,1596107292033395,389712
Angelika Barczyk-Podkowa,UCNEfqZ8OFEvIPhmFs2NVsHA,,send covid to mars XD,389,6:29,1596107292122116,389801
Edwardo Alpian,UC-kPiGwaaeUyHgcqtZYeVaw,,wow,389,6:29,1596107292204348,389883
Azrael Z.,UCkKWN9-QIJXO_VC1h3Uj5NQ,,"there is no life, waste of time",389,6:29,1596107292295972,389975
Vraj Patel,UC9UxHOUxNioQe3cufsHvpeA,,what is Time to launch,389,6:29,1596107292308453,389987
Dino Gabriel Columna,UC_5Q0oU617JZJYW6f4j1nAQ,,hi im from Philippines,390,6:30,1596107292645069,390324
Victor Kovalev,UCg0ZOCjjlXM9_j2GU_3VjfQ,,Австралия смотрит! кто откуда?)):goodvibes:!!!!!,390,6:30,1596107292847936,390527
Alessandro Borsari,UCJ224wL9h7ZgYDee-ubHzTA,,forzaaaaa,390,6:30,1596107293476176,390796
Junhyuck Lee,UCH15GFT-LhaYNxXQertLWzA,,START,390,6:30,1596107293175300,390854
Anak haram official,UCf1gZn_Hghe7xKmSoegzOdw,,hi from Indonesian,390,6:30,1596107293181850,390861
Dj Sarthak,UCxPORBDFNvgEAZyz2KA7NcA,,good luck to nasa from india we are all curious,390,6:30,1596107293542820,390863
Abhijeet Prasad,UC5LWoEf54wwKiKg5Lv-r83Q,,Yes sakshi,391,6:31,1596107293890510,391210
5077 sai chaithanya,UC6joBm0qyl243i2CK2uU5iw,,hi I am from india,392,6:32,1596107295036030,392356
Uriel Hernandez,UCTEvmYabFVyU-FerD-i1d7Q,,Yes or No More Than Words of faith is it,392,6:32,1596107295555838,392876
Radioactiveness,UCCRYobWKK-9a7rGQ9JTclog,,#countdowntomars,393,6:33,1596107296033596,393353
Faris Arfa Ramadhan,UC0FtLpzxO1jKU-wVkkyO1GA,,GO NASA,393,6:33,1596107296066610,393386
Jad Awabdeh,UCDdF_qhlt0CqptL_lbXjWwQ,,omg,393,6:33,1596107296558329,393878
Francesco Nitti,UCgaJoJR7V06oEYlYo8Q0WkA,,hello friends in the world hi ciao da ITALIA!,394,6:34,1596107296871423,394191
sarah hatef,UCJV7O2W0Ld-fmCBIsvFGmlQ,,😍😍😍😍😍😍😍,394,6:34,1596107297003012,394323
Zuxriddin uz KLACC UZ,UCTjrUg3I-3Xo9-0kLXAEbGA,,привет 👋,394,6:34,1596107297036983,394357
Alisson Farias,UCQ8Nmaooh-ZP9TdwrvvW38A,,FROM BRAZIL,394,6:34,1596107297424572,394744
xXfun god 90Xx,UCYoXDLTtfnIcgDS7VNp-ULQ,,BIGGGG BRAINNNNNNN,394,6:34,1596107297444746,394765
Lee Douglas McGreevy,UCcyiO6BwidWnLdPleWHNr3Q,,Awesome #BLESSED #COUNTDOWNTOMARS 🙂,394,6:34,1596107297452220,394772
Girolama Abbruzzese,UCM6SKwdSmOyyPm7epMEV--Q,,buongiorno a tutti dall'Italia..... Castellaneta il paese di Rodolfo Valentino,395,6:35,1596107297879926,395887
Nuovarosa,UCEPdW98HR4ovMtl4Eigy6Tg,,Yes ❤️ It’s great!,395,6:35,1596107297896769,395904
Lofi Vapes,UCxikVgjhlPLB2EGxUbDyhsA,,Mars Mars Mars.,396,6:36,1596107298379334,396387
Space Queen,UCdgY1LaRDZu6YeV78zqN72Q,,🚀:elbowcough:,396,6:36,1596107298540403,396548
ラウンダーオール,UCuC7S973ydoWOvfiHohBH7Q,,hello from Japan,396,6:36,1596107298835974,396843
Péter Both,UCsTu3NRTB9wNLCA60SugxGQ,,elo,396,6:36,1596107298897016,396904
KG 15,UCv1AWNn2tVPd9A8hf5NWDmQ,,#countdowntomars,397,6:37,1596107299114945,397122
Julia E Heckert,UCfqfdS_nLJQuzEslHDc_7bw,,omgg,397,6:37,1596107299126323,397134
Hemant Singh,UCaFc-HEfKn86w2xuYr1rHxg,,indian,397,6:37,1596107299411426,397419
Mateusz Pilarek,UCatlPMlPRdxkrJOGjMibgoQ,,:stayhome:,397,6:37,1596107299456608,397464
Do What You Know,UC9xVy6xGzRgMO0zLapqYmEA,,I am waiting,397,6:37,1596107299898690,397906
Ruth Canubida,UCgLPKiJtGt7rcgFCtcS4rYw,,PLS GO.ON,398,6:38,1596107300092353,398100
duy nhat tran,UCwVMfXlcZYPAK5OTB_4l1tQ,,vietnam,398,6:38,1596107300243009,398250
volkan ates,UCDwB_0EUS77it8uWV1CkKvA,,türkiye,399,6:39,1596107301066953,399074
reginator,UCsReeYVhqPl0JdfAuxUoKhQ,,Rocket go brrrrrrrrrrrrrrr,399,6:39,1596107301150735,399158
Yash Gurnani,UC0AmBX1fm07HVptZLdqtcLQ,,Nasa,399,6:39,1596107301172109,399179
Gökhan Can Özdemir,UCdSwAHnC0_m9drIYhjLffBg,,bizde barış abiden geldik,399,6:39,1596107301523189,399530
coafx,UC0KtHaJK0lAbv012f3pVJFw,,SRBIJAAAAA,399,6:39,1596107301895806,399903
