author,author_id,badges,message,time_in_seconds,time_text,timestamp,video_offset_time_msec
Zachary Schmitz,UCGFBmvTiqlFqdd6R0GmFqKQ,,Dream,0,-0:00,1598724011094885,0
IOEI Chris254,UCZY-QxzMkxjKjQ6nM-v15rQ,,💚💚💚💚💚💚💚💚💚,0,-0:00,1598724011293850,0
Blackfox Gaming,UC1oRhXa2_2TS9Tvio5aI8tw,,dream is da best,0,-0:00,1598724011346550,0
Bella,UCdyfpjYtSYUnNNzle_HOvGw,,❤️ TECHNOSUPPORT ❤️,0,-0:00,1598724011373075,0
Jont'e Ollivierre,UC3P2rirzRtqWZirVD0XHv_g,,dream,0,-0:00,1598724011992073,0
ThatOne MobileGamer,UChP1hGorcNJYIs_555sBTnA,,Dream❤️❤️❤️,0,0:00,1598724132960660,90
HAHA NOT FUNNY,UCoa7gv1txiTF3ueo5P9vhHg,,dream team,0,0:00,1598724133044200,174
germ s,UC73pZ7R0CQAHjmbm60qu0Eg,,#GODRAM,0,0:00,1598724133047670,177
Just Your Average Demigod,UCFjbDtwsTtXA1yWBHGUEPQQ,,COME ON DREAM LETS FRICKING GOOOOOOOOOOOOOO,0,0:00,1598724133049531,179
Anaya Gandhi,UCYopqBq4Xq2Ovqdq1fzNzYQ,,DREAM TEAM,0,0:00,1598724133245372,375
Subbing to people who sub to me,UCe_Pt1m8b83Hw6U4G7PalfQ,,@Coronavirus what’s up,0,0:00,1598724133328766,458
Ollie stow,UC-ta5xKZFFPOzg0Ov-C99yQ,,dream,0,0:00,1598724133488926,618
Liam Someone,UCypRwIwQids4rMqW1GJM9iQ,,DREAM WILL YEETUS TECHNOS FETUS,0,0:00,1598724133568764,698
TouchDown11,UCIYbLsHvYfEXg5DhClVPilQ,,'dream,0,0:00,1598724133606247,736
ONE NATION BAND,UC1Qo4czxzSwyel3y4_fQTBw,,1,0,0:00,1598724133708840,838
Cheetah Chat • 10 years ago,UCSM5GP-1ggktvXt4MFg74eg,,POGGGGG,0,0:00,1598724133773656,903
Marelly Ramirez Vargas,UCVBlWySFdMKXE95f7lXlPig,,💚💚Dream Team💚💚,0,0:00,1598724133796232,926
PeopleAreHumans,UCF0BFuvgA4erLHG1zQX7pcQ,,"10, 9",1,0:01,1598724133951998,1081
Garrett Huesgen-White,UC_TyrqBcvOc9Roz4kj8GcHg,,hi,1,0:01,1598724134003323,1133
Stefan Cepoi,UCkqYsHo9A6tSm5BJ83FGrlg,,💚DREAM💚💚💚💚💚💚💚💚💚,1,0:01,1598724134058314,1188
Samuel Thomison,UC1tmbPsT79WOSlQj59ZUgxg,,10,1,0:01,1598724134174083,1304
Deluxe_ GT,UC5RzsULPlimC2Su25lpjdnA,,dream #1,1,0:01,1598724134287365,1417
Katie Spiers,UCn4Nvers9Mvn0dt8dDVyafw,,DEAM DREAM DREAM,1,0:01,1598724134442828,1572
Max Gordon,UCJNXjBxsOdigJfnlewapwDw,,DREAM SUPPORT,1,0:01,1598724134795494,1925
Dylan Taljaard,UCQ69adg3qhF3b90QqyLtw8Q,,Dream🔥🔥,2,0:02,1598724135014457,2144
Crazy Life,UCg0sw8_2aZTztjADpSy4a4Q,,Techno,2,0:02,1598724135030049,2160
rareesemo,UCtPyDUlcr513TY2tO4hZSHQ,,POGGERS,2,0:02,1598724135047476,2177
Giulia NoLastName,UCUbXkXIRPgmuHksLrns8AtA,,DREAM TEAM 💚💚💚💚💚,2,0:02,1598724135179407,2309
Tommy Robertson,UCIqmUaoLJIytwwLgYoSfebg,,💚💚💚💚💚💚,2,0:02,1598724135313088,2443
JB’s LEGO Stop Motions,UCvXmgf-b9Xr0FTDnQgDwZfg,,Dream team,2,0:02,1598724135554043,2684
Juana Chay,UCMpWYXK6wlxZDIodjt6wiXA,,dream,2,0:02,1598724135627146,2757
denzy,UC8FywFE82_vvWGTL9yLt0rA,,1,2,0:02,1598724135707927,2837
totoman,UCPSTPgoL7mBmwogd85d60cQ,,14,2,0:02,1598724135862472,2992
NHL Kid,UCGE1XI4VoGhKjrBcIjyRj8A,,Dream,2,0:02,1598724135866927,2996
Miznatnasah,UCBtHlG5TjwuQDeCIcR6SBaA,,Dream is gonna win,3,0:03,1598724135912070,3042
XxNatsuki_the_bean xX,UCzwxQShR78rHCwiqZ2qJP_A,,OwO hiii,3,0:03,1598724135951410,3081
Pranay,UCF8xpJG1uCcqrlH1urwH2NA,,dream,3,0:03,1598724135953563,3083
Salbru,UCw_Kfw2KsWMOho52DpVZWmQ,,Go technoo,3,0:03,1598724135993155,3123
Gamer Kid,UCJD9Mxsg5K8ihKcc-xvoeVQ,,3,3,0:03,1598724136074852,3204
Branden Lai,UCLe32jqblpqejUEdpkvvexA,,hi,3,0:03,1598724136222990,3352
Ice Gamez,UCtSfwbywTh1Q7FYo7BHpTCg,,dream no doubt will win,3,0:03,1598724136282606,3412
Skyblades28,UC_r9iGzA4zh8jUqNRoh0_mQ,,5,3,0:03,1598724136315482,3445
Mr. Spr1ngl0ck3d,UChF7UupVi9dP6m3goTvK5XA,,YEEEEEEEEEEEEEEEES,3,0:03,1598724136350531,3480
Aditya Sharma,UCYG8P_KiV8ljNgk-0rn8wmw,,3,3,0:03,1598724136404652,3534
xXBattleBlazeXx,UC8iiGz0D6S0fqF7gNQQI2qQ,,IM GONNA CRY,3,0:03,1598724136415391,3545
Mihai Manolache,UCWi6RZO0gCXow0_t6TBqrIg,,DREAAAAMM TEAM MMM,3,0:03,1598724136430850,3560
Phoenix Voidz,UCqFIqyaqqVUHNWM-q6NIVdA,,💚DREAM TEAM💚,4,0:04,1598724138635354,4167
Robert Bob,UC8P-xHQ_30u96zOYCJUsQ0w,,​❤ TECHNO SUPPORT ❤,4,0:04,1598724138949450,4482
Party Paradise,UCNJAo9J9IGi2GnTQjxclEjQ,,Dream 4 life,4,0:04,1598724138967457,4500
Ellis Alex,UCcdpACtQsXaoDFxfzTj5hGA,,16,4,0:04,1598724138997484,4530
Durag Man,UCufZyd6oZlGDHF9PK32J6cQ,,ITS HAPPENING!!!!,4,0:04,1598724139056439,4589
EMachine,UCvZSeYLYDw2nvsvdK0Z_vXw,,2,4,0:04,1598724139355600,4888
Nailik Daniels,UCh0xVDmjlgY4EDvnaIBBIgw,,7,5,0:05,1598724139690147,5222
OT,UCxU0l_A91jzBx864a_xHDkQ,,❤ ❤ ❤ TECHNOBLADE ❤ ❤,5,0:05,1598724139707701,5240
JustNoah,UCcoWHFEw3qS8tBoBRmDdbPA,,8,5,0:05,1598724139732266,5264
The Mailbox,UCcsPeJccVEP2YLQ-NLcNyQQ,,💚💚💚,5,0:05,1598724139749483,5282
MegaMaks,UCcUO4vaPOq_ohBxnMl7kIFg,,​​​​❤TECHNOSUPPORT❤ ​​​❤TECHNOSUPPORT❤ ​​​❤TECHNOSUPPORT❤ ​​​❤TECHNOSUPPORT❤ ​​​❤TECHNOSUPPORT❤ ​​​❤TECHNOSUPPORT❤ ​​​❤TECHNOSUPPORT❤ ​​​❤TECHNOSUPPORT❤ ​​​❤TECHNOSUPPORT❤ ​​​❤TECHNOSUPPORT❤,5,0:05,1598724139811166,5343
Ellody Carson,UCHoeCqWVCUhTWyhex5QFFwQ,,HSBDHSJE,5,0:05,1598724139921083,5453
Wiz Ard,UCDUfWgGrbE1wwPEF6shT2vQ,,4,5,0:05,1598724139970128,5502
Dio Brando,UC2bbiBu1YEV8mdXnBgPiFmg,,OK,5,0:05,1598724140000872,5533
andy li,UC7u5QPSyNvobbGQNdfcRcWA,,Hype,5,0:05,1598724140041105,5573
Little Moon,UCv16mN1mqJdyJpnWl6Ume4A,,YAS,5,0:05,1598724140066017,5598
JamHD,UCZhrSpAXCc68wSwCJ5TUXbg,,TECHNO SUPPORT,5,0:05,1598724140134741,5667
ירין גז,UCmDwvXwzw3H5I0N7pC0dWOw,,hey mrbeast,5,0:05,1598724140138124,5670
Emanuel Nava,UCXmotSVcJSuUP4z7SWK5Vig,,Dream,5,0:05,1598724140233291,5765
mMakai,UCb7FmIMoKp_Y7FQQLqDwRJQ,,❤️TECHNOSUPPORT❤️,5,0:05,1598724140332672,5865
shamiya,UCqMGvIT2RPWkwB6fB5osSdg,,subscribe to my channel,5,0:05,1598724140412770,5945
Thomas Noyes,UCdJOtZHMm4WdgaVGQQ2v3Ig,,POGGERS,6,0:06,1598724140534883,6067
Doge,UCBZ7T9znrEpDj121sjS-L9A,,Team chandler,6,0:06,1598724140547874,6080
Thomas Figgins,UC0Sklb-LTo0exSruG17OM6w,,TECHNOSUPPORT,6,0:06,1598724140602151,6134
MasterNC Gaming,UC5_hZ5BwJ3cGyEvlTXhTMeQ,,💚💚💚💚💚💚💚💚💚,6,0:06,1598724141175267,6707
nêd,UCrfJb9zl8DqDbIExWy9Hx-g,,Techno,7,0:07,1598724141584203,7116
Owen Vick,UC46cSu1GkoH3VtMlJMGElWA,,💚💚💚💚💚💚,7,0:07,1598724141833283,7365
SlyGreen,UCl0zjdvvIxooOIdxPkZVC5w,,5,7,0:07,1598724141949752,7482
Seb G,UCv2Si7eJYIXrCcIrs0NvZDw,,5,7,0:07,1598724142219927,7752
Andrea Willis,UCXG7UIAz7P6ggPgdAe2TcWA,,💚💚DREAM Support💚💚,7,0:07,1598724142244833,7777
VirtualVortex,UCTYv65i3GcZ7XK9HhP6o6BQ,,TECHNOSUPPORT,7,0:07,1598724142255812,7788
Chase Reid,UC_fo3bstoNbGzfwDcbxfqag,,Shdbdhdhdhdhdhdhfhfhfhfhfhfhfhfhfhffhfhfhfhfhfhfhfhfjfhffhfhfhfhfjffhfjfjfjfjfhfhfhfhfhfhthrjrjthfhrhrjrrhrhrhrhthrhrnrnrjfnftnnfntnffnnfnfnfbfnf,7,0:07,1598724142277623,7810
Insanity 4181,UCkphDy9qz-plepdNwPRUKcw,,DREAM!!!,7,0:07,1598724142345679,7878
Sofia Luna,UCuXQwMqjOfAYcma3IZV7NhQ,,Yuh,7,0:07,1598724142371748,7904
First Name Last Name,UC6tepqeSyjW0Il3srnVCpqA,,Go dreammmmm,7,0:07,1598724142424878,7957
simon abboud,UCzdRoW9zepTnu4KuPnAp4Jw,,f,8,0:08,1598724142511129,8043
Stephen deer,UC_exJcEe0Y4vLgjYCfbArzw,,10,9,0:09,1598724142744636,9380
KoolAidJammers 71,UCZCFcJ223Hji4otJmVy1xKg,,yayayay,9,0:09,1598724142810907,9446
Oscar Garduza,UCcuLNolMQtAmeUfW4Yyd5-w,,jezz,9,0:09,1598724142836725,9472
doggydarwinism,UCNvYPEkOKQzlxsPzP1LDpgQ,,Dream,9,0:09,1598724143133383,9769
Naiema,UCrF5AcGZng4Y3Z9AeBApdjw,,💚💚💚💚💚💚,10,0:10,1598724143503124,10139
Obamaprism,UCXo_-TF4Fz0xEYNeXboL1lA,,Dreamsupporr,10,0:10,1598724143519313,10155
Zeron Matthews,UC3KTehNoy8Ns9Zho_5hna_w,,Dang,10,0:10,1598724143605634,10241
Vinny Lol,UCPLbpLG9XHl8PMRArzIvMLw,,DREEEAAAM,10,0:10,1598724143759384,10395
not Humaid Abdulla,UCUr1OIV1YeIZ9qtZSB1V6cg,,D,10,0:10,1598724143966324,10602
litboyplayboy,UC9nYOJ7xBY95oD9BN0crX5w,,let's gooooo,10,0:10,1598724144050837,10686
MysteriousView,UCarQ-KJXXaEpCnQuN6b7c0g,,POGGERS,10,0:10,1598724144105750,10741
Thijs,UCbDCLRR-V-KZC-8LOL_8zIg,,TECHNO SUCKSSS!!!! 😀 😀 😀 😀 TECHNO SUCKSSS!!!! 😀 😀 😀 😀,10,0:10,1598724144109155,10745
The Virus,UCtEtF9Kpue1-o-IODN4xr8Q,,3,10,0:10,1598724144191161,10827
ZlegendMC,UC4PELsQPJYV-nGIfTl_EXgg,,1,10,0:10,1598724144318171,10954
Sloth Avocado,UCncAq6X9PWxMVXxzhI5sNEw,,1,10,0:10,1598724144339572,10975
Yes Me,UCssOZF2mfCFK1YCcDEeA68w,,​Dream💚💚💚💚,10,0:10,1598724144348886,10984
marc Ekstrand,UCq4MUozXAB3c3rGPlko5fJw,,dream,11,0:11,1598724144366064,11002
Neon_,UCNpk6arMIOW8qjPKozAS3Rw,,💚Dream Team💚💚,11,0:11,1598724144759164,11395
cash,UCajV3vvIK4R4pwowwMnR7aA,,Ohhh,11,0:11,1598724144966986,11602
Rawr!,UC1zD-5SxZuSz3qOYGMvzBXw,,❤TECHNOSUPPORT❤,11,0:11,1598724144996608,11632
Bit thunder,UCEmnVln_OyWYsy07ewpEUPA,,Dreem,11,0:11,1598724145244084,11880
Ken,UCEUQckYd0Q4T6vGmZcowErQ,,👀👀👀👀,11,0:11,1598724145281803,11917
Fright x,UCMrXRh4i_s7oqTpU93ruBeQ,,Dream dream dream,12,0:12,1598724145377359,12013
Pallooco studios,UCYksRfnSp7JkOuseq_m71Lg,,dream,12,0:12,1598724145382661,12018
Jaylen Herrera,UCsyV7TWuR9-6no0VW_ZBgfw,,💚💚💚💚,12,0:12,1598724145419203,12055
Buckees,UCCNmsW-GFY-YKNjWjJT55zw,,POGGERS,12,0:12,1598724145630043,12266
Squidyy,UCescaFxBzlvpXuUi2OmT2-A,,yooooooooooooooooooooooooooooooooooooooooooooooooooooooo TRCHNaooaoaoaoaoaooapOOoOOOoOaooaooaoaoaaooaoaoaoOOOoOOOOOOOOOOOOOOOoOOOOOOOPkPkOKoOOOpIOiaoPappapapapPPpOOOOOoOOOOOoOOOO,12,0:12,1598724145752044,12388
Pamela Anderson,UCPJBmZN7AwdNrUvmjJ00a5Q,,Last 10,12,0:12,1598724145775615,12411
kid gamer Pro,UCa59rZYclqo38QI-0U54TLw,,dram,12,0:12,1598724145816654,12452
william Shakespeare an,UCFwEuDnyTaZOQsC3BDx31aA,,DREEEEEAAAAM,12,0:12,1598724146112372,12748
Omfg0809,UCF6UPb28uvKuKRtsiy-e78A,,​💚 DREAM TEAM💚,12,0:12,1598724146202832,12838
Xx_GamerSquad_xX,UC_2k2tEpXZRX1bjrKMkMs6A,,NDL,12,0:12,1598724146238128,12874
Alejandro Martinez,UCflCYx7p7dbTfCfHD4cU9Pw,,DREAM💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚,12,0:12,1598724146308686,12944
Boneshimp,UCTumfwkwijf8U8c-NdMRPZw,,hi,12,0:12,1598724146341232,12977
Monsta Beats,UC8vge7h1n5CwAaPX1OLfVBg,,DREAAAAAAAMMMM,13,0:13,1598724146443890,13079
Riley Koopman,UCgjvDyWJ-qfWZosDLXefqag,,YAYYY,13,0:13,1598724146518617,13154
DKxng,UCwwbxKOh09Wc6A_tR9_Cgsw,,LETS GO,13,0:13,1598724146543478,13179
• DeBoRaH • Okyere,UCpRDufiyYNEfx21Dk5kGELA,,10,13,0:13,1598724146601088,13237
Smug Hat Kid,UCbw42U5WTRk7Sa2gMnV2n-g,,THE MOVIE STARTING STFU,14,0:14,1598724148736124,14368
VC joshywa,UClzzM8AA9r69Tr8Tj1Dh3pQ,,daddy,14,0:14,1598724148770031,14402
Yvonne Velasquez,UCTEyyWVL1omQ7Nl7ubxcg5Q,,💚💚💚💚💚💚,14,0:14,1598724148871823,14504
Pure_ Camo,UCh2vmH6aVHYv5GHyvoQKvIA,,dream you better win,14,0:14,1598724148898545,14531
SomethingIntrestingMC,UCNksFbtMMzVu_Lsnz1opa_g,,LETS GOO ITS STARTING,14,0:14,1598724149029183,14662
Callum Skulll,UCpQ6Cx_YBqYx2w-dUc_IFHw,,POOOOOOOOOOG,14,0:14,1598724149305199,14938
Fr0stPh3onix,UC0fGA6bRAyCR2FK_qMvwZsA,,YEEEEEEEEES,14,0:14,1598724149323079,14955
Draco Storm,UCifyxUtrpCYwRJarVKaRw8g,,​❤TECHNOSUPPORT❤,14,0:14,1598724149333874,14966
Aquaocean2,UCJurHTYk7ggNw8J0E86W7Sw,,OMG,15,0:15,1598724149432392,15065
tres 220,UC9GB1SBiV4i7CMPUSJv4BKQ,,TECHNOSUPPORT,15,0:15,1598724149604786,15237
Ko_crayzee,UCdZi5Iyzb7Tt78yY2erkahw,,come on,15,0:15,1598724149680426,15313
Blitzoskizers_Alpha,UCos7LFSUe_fxCfRUCa5aCyA,,DREAM COME ON,15,0:15,1598724149847997,15480
ExtraRiceee,UCtnjfl1ENbdn6ZT8HXw5uGA,,3,15,0:15,1598724150037214,15670
2HELMETS,UCdYG0ubAcXZNgmP5rO4t90g,,/1,15,0:15,1598724150047764,15680
Aiden K,UCnE2GGz5G_LOUGpygIcmzhg,,3,15,0:15,1598724150092507,15725
Sus marshmallow I’m sus,UChSk_zUsKGaV9ZNP7_edhPw,,Liar,16,0:16,1598724150446813,16079
zuka alibegashviliv,UCYi8jYzjsh6frJw4ktFs7Pw,,techno,16,0:16,1598724150448148,16080
Finlay Stephenson,UCyboZoxfy16V4az3mof6__w,,blooooooooooooooooooooooooooooooooood foooooooooooooooooooor the bloooooooooooooooooooood goooooooooooooooooooooood,16,0:16,1598724150632657,16265
Lina,UCg4D9qF1zCzHdi54bfToYXw,,woooo,16,0:16,1598724150640514,16273
Gamer Boy,UC2AmVludPy5cuamjh4TDLAg,,hi,16,0:16,1598724151002490,16635
CubiXoro,UCo-DRDOr1byU0Qpn8wBqGPA,,"who will it be, king pig or hoodie man",16,0:16,1598724151007241,16640
Emil Kjellgren,UCyYv-d5cGqfD0w-8azM262A,,TECHNOSUPPORT,16,0:16,1598724151043934,16676
Unoriginal Gaming,UC04O1lmz81924wXJyUvybKQ,,LETA GOOOOOO,16,0:16,1598724151130862,16763
Lester Jongco,UCcAi48QmA8hnFu8zyrkaMPQ,,💜THANOS SUPPORT💜,16,0:16,1598724151314795,16947
sans undertale,UCZhYkUoxvQwfyFREaJsb56g,,this is it,17,0:17,1598724151385903,17018
Visualization,UCcOe95PBHNjLxUnMvfboSHA,,dream team,17,0:17,1598724151413359,17046
Quinn Terry,UCsK_QSeQYoHtKO9OXWezMuw,,dream,17,0:17,1598724151426635,17059
Surekha Singh,UCyRlnNNjQ9ARYbLMa344JaA,,lllllllleeeewttttsss ggooooo👍👍👍,17,0:17,1598724151466026,17098
not lazy motivated to nothing,UCR6jB6d12zplQr1vxqrOZMA,,This will end it all,17,0:17,1598724151466293,17099
link 2010,UCAE2wjIrUHodSHHUiYYKOLA,,💚Dream,17,0:17,1598724151564721,17197
Rayyan940 0,UCAEbULH8pax5KBSPksR38qQ,,DREAM TEAM💚,17,0:17,1598724151571714,17204
Hala Power,UCMYJZ1csBdnNwqnUC84u07Q,,hi,17,0:17,1598724151662449,17295
Shamin Mazumder,UCi4DsVER6cBNueIV7tiRDnQ,,dream,17,0:17,1598724151742284,17375
Regina Head,UCs-YbmIQKPvzeGDRT0vsq_w,,2,17,0:17,1598724151848774,17481
Xlevious - Roblox,UC8lPI9e8YK_A4r5MMATC67Q,,YAS QUEEN,17,0:17,1598724151872352,17505
Gloria Kim,UCGNMptPfgVKGDWQfdiukhsw,,TECHNO,17,0:17,1598724151913688,17546
Magnus Carr,UCEoagCUDyMZ23B5AWy4Ww2A,,hi,17,0:17,1598724152193688,17826
Kats4always,UCNqYI_ZTa3YEpT-dHDD92sg,,💚💚DREAMFTW,17,0:17,1598724152324854,17957
Insert Name Here,UCHGo5Ya8xOi6HGB04mvubNA,,DREAM,19,0:19,1598724152777476,19843
YTcoolgaming,UCOT9B0RI1V35SeN3WbbRfcQ,,Team Techno,20,0:20,1598724153231759,20297
KingJuliusthepro,UCV_CD0DHHDbTx3yi_HpG_Hw,,Dream,20,0:20,1598724153305876,20371
EliasVlogs SD,UCPhybYR8x8O9nyT88BfrrOg,,💚💚DREAM TEAM💚💚,20,0:20,1598724153353067,20418
Shinx,UCqPKoUiIPl6uV4G_b1-9_lA,,#TEAMDREAM,20,0:20,1598724153445051,20510
GradedLama 4934,UCYCO2OxgYjiWou0u2t9VgPQ,,Pog,20,0:20,1598724153452003,20517
banbo,UCS6siw2_oAcfKb4QJJ0g-Kg,,POGGERS,20,0:20,1598724153453863,20519
Alva Hallin,UCSqqkfSvkTiJovgsfBMJIDw,,💖 SUPPORTING BOTH OF THEM 💖,20,0:20,1598724153469039,20534
Everything NoahZz,UC15nm2Mb4YM2tJrPucG-YrQ,,YEAAAAASSS,20,0:20,1598724153614158,20679
Sofia Pejcic,UCMw2VL9XO2sorTdriqXFJLA,,DREAM,20,0:20,1598724153818207,20883
The Pinkerton National Detective Agency,UCHABSfrreSWrUx2GZs3n2FA,,"mikubyvtcxtzrszxdtcgfvhbjnkml,;./'",20,0:20,1598724153926567,20992
Elizabeth Emison,UCt_lZ47yvAC3JYw7lgT8enw,,💚💚💚DREAM💚💚💚,21,0:21,1598724153938490,21004
J4mison,UCi8tlv5__U-oZF3pvjZVkOQ,,❤️ TECHNOSUPPORT ❤️,21,0:21,1598724153947443,21013
Gabilán PR,UCldIa0hrdgwW3hRM_zhroOQ,,Dream win,21,0:21,1598724154607272,21672
TheZacGord,UCyQRc1EFrX07Y1epnAAFB3A,,dcdcdcd,21,0:21,1598724154678470,21744
hiyori tomoe,UCISl9bx5i9Qjnmh82pwQj0w,,LETS FUCKING GOOOOOOOO,21,0:21,1598724154705361,21770
Imdatboikris,UClKAx2nH8Lt-ThFujVL17bQ,,Wasup,21,0:21,1598724154711306,21776
Kai Hwang,UCf5oHYTbhRO7HFYz66tL6Hg,,Karl,21,0:21,1598724154844519,21910
Víctor Barrera Ocampo,UC7r9jPST5Wje17g0QhREycQ,,Dreaaaaaam,21,0:21,1598724154881337,21946
Insert Name Here,UCHGo5Ya8xOi6HGB04mvubNA,,DREAM,22,0:22,1598724154991276,22056
Charlie Vickers,UCj322_AJhpNSmTJOlRmVVtA,,yeet,22,0:22,1598724155063202,22128
Matisse So,UCwzGZnBE0m5jgEjpwfRF_zg,,technoblade,22,0:22,1598724155134630,22200
Shookie Kookie,UCgeFPxcFtWPH4yvpp2g_ZTw,,omg i got here just in time lol,22,0:22,1598724155138331,22203
Waterweed,UCRvZGN-l-yMkuXjjWQU7UWA,,💚💚💚💚💚💚💚💚,22,0:22,1598724155273287,22338
Barvinbanu Ibramsha,UC1zCcbEcBLVkgWkST_Q9sCg,,Duhhhh dream,22,0:22,1598724155397638,22463
GalaxysVoid,UCgXHtJ0Qa0cCsfsvUW4zgsg,,;-;-;;-;,22,0:22,1598724155883586,22949
Sal Crazy,UCBxYi9ZqWG83wWx5I-PevCA,,dream,23,0:23,1598724155947020,23012
Smokezlol,UCnzi3IIfw_4xz9oPrTGwJZw,,🥳🥳🥳,23,0:23,1598724156082426,23148
Noël Karreman,UClVn_tQzX0f-wEOYXXhOp_Q,,HAHAAA FOUND YAAA LENNYYYYY,23,0:23,1598724156088819,23154
Rycor Cor,UCSOaQegyDn1axb9GCVIKi9A,,POG,23,0:23,1598724156129811,23195
Jeremy Eli Amatorio,UCSMaID2LV3iW-J0lfz4hB0w,,It start,23,0:23,1598724156143930,23209
Noah vibes,UCb6MCUszH98dMawqSPbkD6Q,,DREAM TEAM FOR LIFE,23,0:23,1598724156172152,23237
kath,UCojr9QFdXFeGwkP-9VXhkBA,,WOOOOOO,23,0:23,1598724156316134,23381
Irina Bloem,UCo9zsusv_d0fFMMlw2-D8EA,,yaaaSsss,23,0:23,1598724156323277,23388
Ethan Wright,UCQDC1wCMVvVnSeBQNL9nJww,,❤TECHNO SUPPORT❤,23,0:23,1598724156329424,23395
Rakyune,UCOaf25H-tQmFxlW4dGHMsoA,,LETS GOOOOO,23,0:23,1598724156416303,23481
Pandaz Game,UC5JXkcIlct9AbLGYK3cDqDQ,,OMG MRBEAST U DONT KNOW HOW MUCH U MAKE ME SMILE EVERYDAY I REALLY SUPPORT U AND LOVE U when i moved to syria i was really sad but u make me luagh and smile everyday 😁😁😁,23,0:23,1598724157004619,23576
Person Human,UCoTSGJrNPic51TBp6kduhwA,,mr beast,23,0:23,1598724157025766,23597
Blockyvoid,UCCtm8nrWv08FABu7YP4XFpQ,,TECHNOSUPPORTTECHNOSUPPORT,23,0:23,1598724157040521,23612
Miku Nakano,UCwZrBAQgfcH4Eq3ag7PdyMQ,,TENCHo,23,0:23,1598724157063237,23635
Owen Klasey,UCZl7gLBgiqIwnu22ATuJhtA,,DREAM TEAM 💚,23,0:23,1598724157074783,23646
Mayfly,UCEn3o_qIkHy0b2OeDfXqcDQ,,Yeesss,23,0:23,1598724156714993,23780
Xpertier,UCkn4d0mmKRQhDcNmEyYHDbg,,TECHNOsupport,24,0:24,1598724157500725,24072
Ghost Uzumaki,UCPfFGrR9PbVau1-a7iPql-A,,omg,24,0:24,1598724157623561,24195
L404,UCRWG0y3pWyvM65Fk3smp0EA,,POG,24,0:24,1598724157647715,24219
Antho 985,UCuEcG_Qv_3lLWBZja2Z_NqA,,DREAMMMMM,24,0:24,1598724157682318,24254
SlickDae_Dae3,UCrhbsA76IorSZwDD5Y-Hpzg,,💚💚DREAM TEAM💚💚,24,0:24,1598724157773253,24345
Riptide,UCJWM59lpB4ESeG-7ONCC41Q,,pog,24,0:24,1598724157960559,24532
Yan Matsko,UC-cGqSPcvyW_bc5F_E_auuw,,❤️❤️❤️,24,0:24,1598724158039430,24611
Angel Cuki,UCDJilpEi6HcAYqNNYM14WIw,,Techno,24,0:24,1598724158073606,24645
I'm Confused,UC577Wc0ennoFMANYVhMuWRA,,TECHNOSUPPORT,24,0:24,1598724158095967,24667
Christopher Caloca,UCTaNZ2BaStEkxWXLWHqHpXg,,wht,24,0:24,1598724158116109,24687
Johannes Rei,UCdJNo0BbFx0KUcEnD7yK3CA,,dreeam,24,0:24,1598724158290228,24862
Kieran McGovern,UC533VIG0Bp93POX79w2hrVQ,,yeeeeeeeeee,24,0:24,1598724158305595,24877
Jorge Valdez,UCATAD2-8bU-5cUqiYIFAW6A,,Teach o Support❤️❤️❤️,24,0:24,1598724158333815,24905
Alex The Ultimate Gamer,UCHVj6i95RArdW3aWqMPcRHA,,💚💚💚💚💚💚💚💚💚💚 DREAM SUPPORT💚💚💚💚💚💚💚💚💚💚💚,25,0:25,1598724158455286,25027
j h,UCywYUu6HNds8EiddjELrzyQ,,💚💚💚💚💚💚💚💚💚,25,0:25,1598724158561434,25133
Rosemary,UCJd38L9YFykvITlP1J1p1HA,,dream,25,0:25,1598724158621632,25193
Shsheh Sjebej,UCIovHNCtlj9Yj4OFSscUf3g,,TECHNOBLADE,25,0:25,1598724158777999,25349
Dev Kalra,UCdtzsgXD8RKYwb5a4PTdthQ,,100000000000-0,25,0:25,1598724158778288,25350
Avi_Itachi,UCxujCR7my_aNTCwdCHhQ4HA,,Ayyyyy,25,0:25,1598724158783190,25355
Krazzf,UCVI5FmGwGWraifW-0sKGdyg,,wow,25,0:25,1598724158859018,25430
AwsomeKids2020,UC_4e93Tue_tBpckbYGk8qEA,,OMG,25,0:25,1598724158913560,25485
Nitro flames,UCMp7qie5UfZvlfMh-vTFpcw,,this is the best,25,0:25,1598724158943616,25515
TheBraveness,UCFq_l4qLLVJ_WErMHYa9MWw,,LETS GO DREAM!,25,0:25,1598724159363169,25935
A-Different-One,UC4UjnA6CHWvxyJc73O0TQmw,,​💚 Dream Team ​💚,25,0:25,1598724159395324,25967
Beef Turkey Sandwich,UCg1gr3k3LBofqGLu5U2Ekog,,AYYY,26,0:26,1598724159567519,26139
Max Boś,UCr6EHUF7VimVgGhbxTBqihQ,,Yaaas,26,0:26,1598724160154287,26726
Cool_dude 1,UCwkhCTGJ0_yVVxv0OMSNX7w,,Dream,26,0:26,1598724160177822,26749
ablazedashe,UCZ1qerEscPwbaYg-5j4XLLg,,❤️TECHNOSUPPORT❤️,26,0:26,1598724160305012,26876
bananapeel22,UC789nkMXg_lvm8kv6Nyht9g,,💚,26,0:26,1598724160387834,26959
